"id","pokemon_speciesID","nickname","ownerID","level","experience","gender","nature","item","datetime","location_subareaID","obtention_method","pokeballID","move1","move2","move3","move4"
"5408","87","Mack","217","72","403083","male","serious",,"Tue Jul 13 02:34:59 CEST 2010","422","walk","dive ball","59","54","110","190"
"5409","168","Digna","217","66","251296","male","relaxed",,"Fri Aug 07 11:51:20 CEST 2015","509","walk","level ball","151","224","40","51"
"5410","261","Jasper","217","63","271026","female","brave",,"Fri Oct 31 16:02:15 CET 1997","497","walk","cherish ball","185","251","242","168"
"5411","328","Bobbie","217","68","336560","male","serious","tm03","Thu Jul 24 18:38:44 CEST 1997","508","walk","timer ball","91","125","89","90"
"5412","120","Moocher","217","68","410671","male","modest",,"Sun Dec 27 19:08:53 CET 2020","371","super rod","cherish ball","127","145","152","190"
"5413","238","Oakley","217","72","404038","female","timid","poke radar","Mon Jan 05 14:49:34 CET 2004","439","walk","poke ball","243","59","114","100"
"5414","211","Astro","217","75","454356","male","adamant",,"Sat Feb 10 10:54:46 CET 2001","450","super rod","sport ball","51","77","55","92"
"5415","473","Aussie","217","73","518341","female","impish","mysticticket","Fri Jan 11 20:29:41 CET 2019",,"grass spots","ultra ball","125","91","191","222"
"5416","438","Koba","217","63","262264","female","modest",,"Wed Jun 23 00:36:57 CEST 2010","484","walk","repeat ball","246","157","201","88"
"5417","252","Barley","217","73","416740","female","careful","red shard","Thu Jan 21 14:21:54 CET 2010","298","gift","dive ball","75","78","80","76"
"5418","434","Fulgencio","217","79","519966","male","bashful","scope lens","Wed Dec 22 21:52:02 CET 2021","481","walk","sport ball","151","51","77","228"
"5419","281","Nina","218","72","502699","female","calm",,"Mon Dec 05 06:58:30 CET 2011","476","walk","ultra ball","100","97","243","60"
"5420","188","Midnight","218","63","262970","female","hardy",,"Fri Oct 21 22:53:26 CEST 2005","381","walk","nest ball","17","73","79","119"
"5421","113","Panther","218","75","364130","female","quirky",,"Sat Jun 01 00:42:12 CEST 2013","484","walk","premier ball","165","226","229","132"
"5422","207","Chewie","218","61","242701","female","careful",,"Sun Jun 21 15:42:32 CEST 1998","428","walk","heavy ball","198","222","177","189"
"5423","291","Ryder","218","74","330437","male","quiet",,"Wed Oct 20 03:17:58 CEST 2010",,"gift","dusk ball","19","41","17","143"
"5424","88","Bodie","218","61","246563","female","naive","pink scarf","Sat Jan 22 20:51:06 CET 2000","495","walk","heavy ball","188","151","124","123"
"5425","85","Bailey","218","76","468305","male","serious",,"Wed May 06 12:59:32 CEST 1998","174","walk","net ball","150","16","177","164"
"5426","140","Felix","218","74","437477","male","rash","dire hit","Wed Jun 27 18:08:16 CEST 2018",,"gift","timer ball","88","57","56","128"
"5427","314","Woody","218","69","459793","male","sassy",,"Thu Feb 02 01:15:23 CET 2006","509","walk","repeat ball","41","81","224","42"
"5428","337","Clyde","218","68","266258","male","relaxed",,"Fri May 27 14:12:39 CEST 2011","383","walk","ultra ball","248","94","246","100"
"5429","214","Iluminado","218","61","309720","female","bashful","belue berry","Tue Nov 06 14:31:50 CET 2018","182","headbutt high","timer ball","26","141","41","249"
"5430","47","Boris","218","66","305241","female","quiet",,"Wed Jul 12 08:49:58 CEST 2000","171","walk","luxury ball","73","71","72","75"
"5431","412","Guido","218","67","324770","female","naughty","leppa berry","Tue Oct 13 03:01:12 CEST 2015",,"walk","level ball","169","81","141","224"
"5432","172","Mikey","218","79","530588","female","hardy","tm37","Wed Dec 11 12:05:38 CET 2013","449","walk","master ball","87","209","9","86"
"5433","325","Jessie","218","65","235681","female","naughty","red apricorn","Fri Jul 16 23:05:00 CEST 2021","497","walk","level ball","134","115","138","156"
"5434","170","Miles","218","74","530537","male","impish","friend ball","Sat Jun 23 06:53:53 CEST 2001","513","super rod","ultra ball","9","56","250","55"
"5435","265","Mo","218","79","520844","male","bold","blue apricorn","Sun Jul 26 12:36:44 CEST 2009","380","walk","master ball","42","169","141","81"
"5436","74","Gracie","218","75","452172","male","rash",,"Wed Aug 11 12:26:01 CEST 2010","377","walk","ultra ball","157","155","191","90"
"5437","178","Bogey","218","65","293624","male","impish",,"Wed Oct 23 04:20:35 CEST 1996","336","walk","lure ball","138","112","149","94"
"5438","453","Tabetha","218","63","271966","female","timid",,"Fri May 14 20:42:51 CEST 1999","495","walk","friend ball","249","139","2","40"
"5439","328","Gucci","218","77","496126","male","hasty",,"Fri May 29 01:03:09 CEST 2020","508","walk","great ball","222","89","191","198"
"5440","210","Tuesday","218","73","336602","female","quirky",,"Mon Sep 02 12:35:59 CEST 1996","42","walk","master ball","186","236","204","77"
"5441","192","Checkers","218","73","418491","male","brave","tm42","Tue Jun 22 10:27:04 CEST 2004",,"grass spots","level ball","22","76","71","79"
"5442","83","Tori","218","71","376324","female","bold","smoke ball","Mon Apr 15 13:33:15 CEST 2002","503","walk","level ball","20","25","107","4"
"5443","68","Hunter","218","68","335213","female","quiet",,"Wed Jan 10 19:32:33 CET 2001",,"gift","moon ball","183","27","136","69"
"5444","117","Patch","218","74","434277","male","quiet",,"Fri Apr 17 20:47:02 CEST 2015","515","super rod","love ball","145","152","240","55"
"5445","194","Fiona","219","76","465780","male","jolly",,"Mon Jul 16 03:52:39 CEST 2018","395","walk","safari ball","128","145","127","89"
"5446","23","Copper","219","72","390972","male","sassy","lax incense","Tue Apr 01 13:45:38 CEST 1997","495","walk","friend ball","124","188","92","40"
"5447","363","Calvin","219","79","544757","male","careful",,"Thu Feb 13 15:30:34 CET 1997","515","surf","repeat ball","127","250","54","240"
"5448","70","Barker","219","79","541227","male","naive",,"Mon Nov 28 07:08:43 CET 2022","505","walk","nest ball","71","75","22","76"
"5449","364","Cinnamon","219","78","519244","female","relaxed",,"Wed Mar 14 13:38:14 CET 2007","515","surf","lure ball","58","8","56","62"
"5450","458","Jenny","219","68","420750","male","quiet","tm02","Mon Dec 06 00:34:09 CET 2021","375","surf","great ball","64","61","119","17"
"5451","121","Adam","219","68","417839","female","hardy","protector","Thu Aug 22 18:58:20 CEST 2013",,"surf spots","repeat ball","138","243","113","61"
"5452","139","Homer","219","61","239118","female","jolly","insect plate","Wed Sep 10 21:11:06 CEST 2003",,"gift","repeat ball","145","246","190","201"
"5453","153","Moochie","219","79","531835","male","brave","elixir","Wed Sep 07 09:34:36 CEST 2022",,"gift","luxury ball","75","73","22","235"
"5454","149","JJ","219","62","323638","male","brave","berry pouch","Sat Oct 26 12:16:49 CEST 2013",,"super rod spots","dive ball","239","64","200","16"
"5455","24","Boo","219","78","495796","female","careful","carbos","Sat Aug 19 11:32:04 CEST 2000","395","walk","fast ball","51","92","40","139"
"5456","275","Euquerio","219","65","288923","female","hasty",,"Mon Jun 15 20:35:59 CEST 2020",,"grass spots","lure ball","72","75","73","147"
"5457","36","Kismet","219","68","267305","female","gentle","twisted spoon","Fri Dec 23 13:07:22 CET 2022",,"grass spots","heal ball","204","186","236","170"
"5458","128","Amos","219","72","486759","male","bold",,"Tue Feb 24 17:20:56 CET 2009","484","walk","master ball","11","129","38","146"
"5459","411","Piglet","219","78","370492","female","timid","berry juice","Fri May 01 20:10:25 CEST 2015",,"gift","cherish ball","157","211","246","232"
"5460","371","Diesel","219","70","452951","male","docile","shell bell","Fri Dec 06 07:30:47 CET 2002","491","walk","dusk ball","82","239","225","200"
"5461","416","Jack","220","77","494349","female","mild",,"Fri Oct 05 06:45:20 CEST 2007",,"grass spots","quick ball","19","42","169","210"
"5462","224","Dee Dee","220","65","291653","male","calm","coin case","Mon Mar 13 12:30:08 CET 2006","374","super rod","sport ball","127","152","61","57"
"5463","368","Baby-doll","220","63","229065","male","naughty","stick","Wed Jan 20 15:28:33 CET 1999",,"super rod spots","dusk ball","145","61","190","56"
"5464","345","Annie","220","75","345379","female","rash","fame checker","Fri Apr 26 15:16:43 CEST 2002",,"gift","poke ball","235","73","201","205"
"5465","333","Freedom","220","67","266805","male","naive",,"Sat Dec 01 04:48:01 CET 2012","491","walk","luxury ball","12","34","216","17"
"5466","189","Jaxson","220","64","283449","female","serious",,"Sun May 17 06:19:58 CEST 2009",,"gift","park ball","147","143","202","80"
"5467","127","Guinness","220","61","303611","male","bashful","tm86","Tue Aug 17 09:57:26 CEST 2010","509","walk","level ball","42","141","81","224"
"5468","436","Tessa","220","77","484437","female","naughty","blue flute","Sat May 25 09:35:45 CEST 2013","382","walk","nest ball","211","232","112","94"
"5469","255","Tinky","221","71","388833","female","lax",,"Sat Mar 05 05:50:08 CET 2022","298","gift","friend ball","172","83","53","241"
"5470","18","Zack","221","69","345814","male","relaxed","tm13","Thu Mar 26 01:33:43 CET 2009",,"gift","heavy ball","165","23","166","11"
"5471","464","Flakey","221","76","583303","male","quirky",,"Fri Aug 19 14:25:23 CEST 2011",,"gift","repeat ball","88","246","28","125"
"5472","79","Chanel","221","64","275374","female","lonely",,"Sat Oct 08 18:29:13 CEST 2011","480","walk","safari ball","243","138","115","152"
"5473","117","Camille","221","65","294250","male","mild","awakening","Wed Oct 26 01:09:16 CEST 2022","515","super rod","heavy ball","55","190","240","57"
"5474","207","Tipper","221","62","254737","male","lax","kasib berry","Sun Feb 27 15:56:19 CET 2011","428","walk","dive ball","17","143","191","119"
"5475","328","Taz","221","62","256268","male","adamant","data card 12","Wed Sep 07 00:04:05 CEST 2022","508","walk","heal ball","90","189","125","28"
"5476","196","Gigi","221","66","306655","male","docile",,"Mon Sep 28 08:21:07 CEST 2015",,"gift","net ball","138","243","100","60"
"5477","20","Cooper","221","77","478485","female","jolly",,"Sat Jul 26 02:42:04 CEST 2003","506","walk","ultra ball","38","63","117","148"
"5478","96","Tate","221","77","479602","female","jolly","tm15","Mon Mar 21 16:32:46 CET 2011","498","walk","dive ball","93","156","134","100"
"5479","184","Gordon","221","63","216310","male","timid",,"Wed Jul 17 01:32:42 CEST 2019","421","walk","level ball","145","190","240","204"
"5480","238","Gracie","221","73","409764","male","mild",,"Thu Apr 10 00:14:23 CEST 2003","439","walk","fast ball","58","97","115","100"
"5481","434","Booker","221","76","474493","female","adamant","cheri berry","Thu Apr 17 16:44:42 CEST 2008","481","walk","quick ball","228","51","151","44"
"5482","130","Bubbles","221","66","389460","female","brave",,"Fri Dec 12 05:42:49 CET 1997","371","super rod","nest ball","190","145","127","143"
"5483","92","Toots","221","71","389596","male","serious","data card 14","Sat Feb 16 04:57:57 CET 2002","380","walk","dive ball","124","180","174","171"
"5484","309","Ricky","221","69","443790","female","calm","machine part","Fri Mar 09 09:01:19 CET 2001","379","walk","heal ball","209","87","192","86"
"5485","279","Sally","221","72","393205","male","lonely",,"Tue Sep 22 01:03:56 CEST 2015","371","surf","great ball","55","57","17","65"
"5486","128","Mickey","221","72","488891","female","calm","acro bike","Fri Sep 08 02:32:15 CEST 2000","484","walk","premier ball","199","5","166","4"
"5487","356","Birdie","221","69","285152","female","bold","twisted spoon","Wed Aug 14 23:08:26 CEST 1996","521","walk","moon ball","174","180","247","122"
"5488","204","Cooper","221","61","242285","male","hardy","razor claw","Sun Nov 13 04:56:49 CET 2016","380","walk","nest ball","141","42","169","210"
"5489","187","Mugsy","221","78","523014","female","lax","good rod","Wed Jan 08 04:37:21 CET 1997","381","walk","premier ball","119","17","78","22"
"5490","438","Ozzy","221","70","361966","female","adamant","liechi berry","Tue Sep 21 16:45:00 CEST 2010","484","walk","heavy ball","205","157","201","246"
"5491","342","Diamond","221","73","564856","female","quiet",,"Tue Apr 09 11:34:27 CEST 2013","511","super rod","park ball","185","250","240","57"
"5492","72","Bandit","221","77","603472","female","hardy",,"Sat May 20 17:34:52 CEST 2017","371","surf","luxury ball","77","124","188","55"
"5493","462","Andy","221","73","406581","male","quirky",,"Thu Apr 12 03:41:44 CEST 2001",,"grass spots","net ball","232","9","86","192"
"5494","141","Duchess","222","71","381362","female","timid","iapapa berry","Sat Dec 16 00:02:17 CET 2017",,"gift","luxury ball","157","55","201","145"
"5495","165","Pretty-girl","222","78","402977","male","mild",,"Sat May 03 21:55:17 CEST 1997","182","headbutt low","timer ball","169","141","41","143"
"5496","376","Lassie","222","64","351447","female","brave",,"Mon Sep 16 23:12:38 CEST 2013",,"grass spots","level ball","138","93","156","232"
"5497","222","Barnaby","222","70","296689","female","hasty",,"Tue Oct 26 16:56:21 CEST 1999","516","walk","level ball","56","157","152","205"
"5498","403","Jackie","222","63","270492","female","gentle","vs seeker","Tue May 30 16:17:02 CEST 2006","379","walk","ultra ball","192","9","86","87"
"5499","75","Mona","222","76","473473","male","docile",,"Wed Aug 27 15:18:14 CEST 2003","383","walk","lure ball","198","155","28","157"
"5500","320","Fluffy","222","64","362894","female","jolly","fashion case","Mon Jun 13 08:51:47 CEST 2011","514","super rod","master ball","128","190","250","55"
"5501","56","Amigo","222","62","257502","male","jolly","enigma berry","Mon May 18 11:39:26 CEST 2015","506","walk","dusk ball","67","27","183","66"
"5502","265","Ralphie","222","77","476486","female","hardy",,"Sat Jun 08 18:24:43 CEST 1996","380","walk","nest ball","42","41","141","81"
"5503","318","June","222","70","450438","female","gentle","choice specs","Sat Dec 18 20:02:06 CET 2004","395","super rod","nest ball","128","251","110","185"
"5504","38","Kerry","222","72","402563","female","bold",,"Wed Jan 08 09:19:30 CET 2003",,"grass spots","dive ball","241","126","52","7"
"5505","422","Troy","222","76","474522","female","timid",,"Thu Aug 12 14:58:49 CEST 2021","371","surf","safari ball","127","56","61","55"
"5506","488","Koko","222","72","498185","female","serious",,"Fri Aug 31 05:35:35 CEST 2007",,"gift","level ball","100","95","248","113"
"5507","286","Scrappy","222","78","700853","female","lax","wacan berry","Fri May 21 05:21:57 CEST 2021",,"gift","poke ball","73","249","2","67"
"5508","56","Yellow","222","77","489399","male","naive","micle berry","Sat Nov 06 09:20:28 CET 1999","506","walk","cherish ball","67","223","249","24"
"5509","182","Willie","222","79","544731","male","modest","light clay","Mon Mar 01 10:30:02 CET 2010",,"gift","heal ball","80","202","71","72"
"5510","368","Stink","222","70","292601","male","sassy",,"Fri Feb 06 03:33:12 CET 1998",,"super rod spots","master ball","145","55","152","240"
"5511","408","Jester","222","73","322148","female","naughty","stardust","Fri Jan 22 19:16:49 CET 2010",,"gift","timer ball","246","201","157","88"
"5512","39","Fritz","222","65","240081","female","bold","protector","Tue Jan 04 11:09:21 CET 2000","187","walk","dusk ball","204","38","6","220"
"5513","27","Pongo","222","69","343399","male","mild","leppa berry","Tue Oct 21 08:00:01 CEST 2014","445","walk","moon ball","90","28","222","91"
